STNAME,CBSAFP,CBSA,POPESTIMATE2019,area_km2,charging_locations,level2,dcfc,charging_locations_per_100kpeople,charging_locations_per_1000km2,level2_per_100kpeople,level2_per_1000km2,dcfc_per_100kpeople,dcfc_per_1000km2
Texas,46900,"Vernon, TX",12769,2514.738098,1,2,0,7.8314668337379585,0.3976557243854983,15.662933667475917,0.7953114487709966,0,0
Texas,47020,"Victoria, TX",92084,2284.644911,3,4,6,3.2578949654663134,1.3131143424327092,4.343859953955085,1.750819123243612,6.515789930932627,2.6262286848654184
Texas,47380,"Waco, TX",256623,2686.203607,6,8,16,2.338060111525467,2.2336355979734934,3.1174134820339563,2.9781807972979917,6.234826964067913,5.956361594595983
Texas,48660,"Wichita Falls, TX",142701,4445.330155,4,5,12,2.8030637486773045,0.8998206793483937,3.5038296858466302,1.124775849185492,8.409191246031913,2.6994620380451813
Texas,NA,non-CBSA,3082671,487833.670599,40,47,108,1.2975760306565312,0.08199516025797256,1.5246518360214243,0.09634431330311775,3.5034552827726344,0.2213869326965259
Utah,16260,"Cedar City, UT",54839,8537.474393,8,20,5,14.588158062692608,0.9370452702686074,36.47039515673153,2.3426131756715183,9.117598789182882,0.5856532939178796
Utah,25720,"Heber, UT",76236,7893.231457,21,64,8,27.546041240358885,2.66050731115663,83.94983997061756,8.108212757810682,10.493729996327195,1.0135265947263352
Utah,30860,"Logan, UT-ID",128289,3016.638914,16,31,2,12.471840921669044,5.303916198171804,24.164191785733774,10.276337633957871,1.5589801152086304,0.6629895247714755
Utah,36260,"Ogden-Clearfield, UT",671740,17148.127601,47,125,13,6.996754696757674,2.740824018434478,18.60839015095126,7.289425580942759,1.935272575698931,0.758100260418047
Utah,39220,"Price, UT",20463,3831.067717,3,4,12,14.660606949127693,0.7830715146818691,19.547475932170258,1.0440953529091588,58.64242779651077,3.1322860587274763
Utah,39340,"Provo-Orem, UT",648252,13974.918876,51,157,16,7.8673108605912505,3.649395066441887,24.218976570839736,11.23441226336032,2.4681759562639223,1.1449082561386312
Utah,41100,"St. George, UT",177556,6287.037025,18,48,13,10.137646714276059,2.86303387882466,27.03372457140283,7.634757010199093,7.3216337380882655,2.0677466902622545
Utah,41620,"Salt Lake City, UT",1232696,19901.500435,169,604,55,13.709787327938113,8.491822038844177,48.998293172039176,30.349470482022976,4.461765106725422,2.763610722700768
Utah,46860,"Vernal, UT",35734,11609.319514,1,2,0,2.7984552527005095,0.08613769297968518,5.596910505401019,0.17227538595937036,0,0
Utah,NA,non-CBSA,160153,121155.819734,31,50,44,19.356490356096984,0.25586884780327607,31.220145735640294,0.412691690005284,27.47372824736346,0.36316868720464995
Vermont,12740,"Barre, VT",58409,1779.432159,43,95,12,73.6187916245784,24.1650122948014,162.64616754267323,53.38781786060775,20.544779058021877,6.743724361339925
Vermont,13540,"Bennington, VT",35470,1748.232505,12,28,2,33.83140682266704,6.864075553840592,78.93994925288976,16.016176292294713,5.638567803777841,1.1440125923067652
Vermont,15540,"Burlington-South Burlington, VT",213176,3032.1199850000003,60,115,19,28.145757496153415,19.788135132126044,53.94603520096071,37.92725900324159,8.912823207115247,6.266242791839914
Vermont,30100,"Lebanon, NH-VT",83954,4290.592008,28,91,3,33.35159730328513,6.525905970036945,108.39269123567668,21.20919440262007,3.573385425351979,0.6992042110753869
Vermont,40860,"Rutland, VT",58191,2408.219235,18,64,3,30.932618446151466,7.474402553719325,109.9826433640941,26.57565352433538,5.155436407691911,1.245733758953221
Vermont,NA,non-CBSA,174789,10615.602032,65,152,14,37.18769487782412,6.123062997657785,86.96199417583487,14.318547317599744,8.00965735830058,1.3188135687262923
Virginia,13980,"Blacksburg-Christiansburg, VA",133504,1952.188539,15,25,1,11.235618408437201,7.683684080884771,18.72603068072867,12.806140134807952,0.7490412272291467,0.5122456053923181
Virginia,16820,"Charlottesville, VA",198796,3855.396342,19,34,15,9.557536368941024,4.928157396690294,17.102959818104992,8.818807973024736,7.545423449163968,3.8906505763344423
Virginia,19260,"Danville, VA",40044,110.844523,3,3,0,7.491759065028469,27.06493671320143,7.491759065028469,27.06493671320143,0,0
Virginia,25500,"Harrisonburg, VA",134964,2245.851996,12,21,0,8.891259891526628,5.343183799009346,15.559704810171603,9.350571648266355,0,0
Virginia,28700,"Kingsport-Bristol, TN-VA",53740,1453.39974,3,3,4,5.582433941198363,2.0641258680836145,5.582433941198363,2.0641258680836145,7.443245254931149,2.752167824111486
Virginia,31340,"Lynchburg, VA",216050,3398.748601,12,22,8,5.5542698449433,3.5307112731048393,10.182828049062717,6.472970667358872,3.7028465632955334,2.353807515403226
Virginia,32300,"Martinsville, VA",50557,990.284619,1,1,0,1.9779654647229858,1.0098106956460766,1.9779654647229858,1.0098106956460766,0,0
Virginia,40060,"Richmond, VA",1201705,7056.564392,78,169,56,6.490777686703475,11.05353762355351,14.063351654524197,23.94933151769927,4.660045518658905,7.93587316562816
Virginia,40220,"Roanoke, VA",308091,3987.24211,16,42,18,5.1932708193358454,4.012798711137208,13.632335900756594,10.533596616735169,5.842429671752826,4.514398550029358
Virginia,44420,"Staunton, VA",123120,2595.073761,10,20,12,8.122157244964262,3.853455015531637,16.244314489928524,7.706910031063274,9.746588693957115,4.624146018637965
Virginia,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",1634658,4560.9858730000005,103,225,39,6.301012199493717,22.582836883958922,13.764347037728992,49.3314397950559,2.3858201532063585,8.55078289780969
Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",3024770,10327.353778,329,760,220,10.876860058781329,31.857144344261464,25.125877339434073,73.5909717375037,7.273280282467758,21.30264971348791
Virginia,49020,"Winchester, VA-WV",117391,1093.911505,6,12,3,5.111124362174273,5.484904375331531,10.222248724348546,10.969808750663063,2.5555621810871365,2.7424521876657657
Virginia,NA,non-CBSA,1298129,58630.460505999996,41,76,51,3.15839180851826,0.6992952067262754,5.854579937741165,1.2962545295413888,3.9287312740105182,0.8698550132448793
Washington,10140,"Aberdeen, WA",75061,4924.766221,8,15,8,10.657998161495318,1.6244425909775586,19.98374655280372,3.0458298580829224,10.657998161495318,1.6244425909775586
Washington,13380,"Bellingham, WA",229247,5459.37497,25,47,18,10.905268116921922,4.5792787887584865,20.501904059813214,8.609044122865955,7.851793044183784,3.2970807279061103
Washington,14740,"Bremerton-Silverdale-Port Orchard, WA",271473,1023.372595,27,61,4,9.945740460377275,26.383352585281997,22.470006225296807,59.60683361860007,1.4734430311670037,3.908644827449185
Washington,16500,"Centralia, WA",80707,6223.179711,6,8,22,7.434299379236002,0.9641373507813842,9.912399172314668,1.2855164677085122,27.25909772386534,3.535170286198409
Washington,21260,"Ellensburg, WA",47935,5950.002896,8,6,26,16.689266715343692,1.3445371607093082,12.516950036507772,1.008402870531981,54.24011682486701,4.369745772305252
Washington,28420,"Kennewick-Richland, WA",299612,7618.948905,20,31,25,6.675300054737461,2.625034010514866,10.346715084843064,4.068802716298042,8.344125068421826,3.2812925131435833
Washington,30300,"Lewiston, ID-WA",22582,1647.427904,1,2,0,4.428305730227614,0.607006836276096,8.856611460455229,1.214013672552192,0,0
Washington,31020,"Longview, WA",110593,2955.625058,7,6,18,6.329514526235837,2.3683653584723396,5.425298165345004,2.030027450119148,16.27589449603501,6.090082350357444
Washington,34180,"Moses Lake, WA",97733,6939.874184,10,12,16,10.231958499176327,1.4409483133073466,12.278350199011593,1.7291379759688161,16.371133598682125,2.305517301291755
Washington,34580,"Mount Vernon-Anacortes, WA",129205,4481.252102,15,24,13,11.609457838318951,3.347278764634875,18.57513254131032,5.355646023415801,10.06153012654309,2.9009749293502254
Washington,36020,"Oak Harbor, WA",85141,540.043816,8,18,0,9.396178104555972,14.813612827296962,21.141400735250937,33.33062886141817,0,0
Washington,36500,"Olympia-Lacey-Tumwater, WA",290536,1871.240012,37,88,20,12.73508274361869,19.772984631968203,30.28884544428229,47.02763912468114,6.883828510064157,10.688099801063895
Washington,36830,"Othello, WA",19983,4985.698857,4,1,8,20.01701446229295,0.8022947463792236,5.004253615573237,0.2005736865948059,40.0340289245859,1.6045894927584472
Washington,38820,"Port Angeles, WA",77331,4503.168731,23,33,20,29.742276706624768,5.1075145911515705,42.673701361679015,7.328173109043558,25.862849310108494,4.441317035783974
Washington,38900,"Portland-Vancouver-Hillsboro, OR-WA",500324,5922.696172,45,102,39,8.994171776688706,7.597891009966196,20.3867893604944,17.221886289256712,7.7949488731302115,6.584838875304036
Washington,39420,"Pullman, WA",50104,5592.461103,9,18,4,17.962637713555804,1.6093093602693225,35.92527542711161,3.218618720538645,7.983394539358135,0.7152486045641434
Washington,42660,"Seattle-Tacoma-Bellevue, WA",3979845,15202.855929,630,1690,264,15.829762214357595,41.439582335201386,42.46396530518148,111.16332404204815,6.633424166016515,17.36515831189391
Washington,43220,"Shelton, WA",66768,2485.238914,3,7,0,4.493170381020849,1.207127404572742,10.48406422238198,2.8166306106697316,0,0
Washington,44060,"Spokane-Spokane Valley, WA",568521,10984.8881,68,153,28,11.960859845106864,6.190322503148667,26.911934651490444,13.9282256320845,4.925059936220474,2.5489563248259217
Washington,47460,"Walla Walla, WA",60760,3289.368965,16,26,0,26.333113890717573,4.86415484861851,42.79131007241607,7.904251629005079,0,0
Washington,48300,"Wenatchee, WA",120629,12277.687763,30,50,20,24.869641628464134,2.4434568282806395,41.44940271410689,4.072428047134399,16.579761085642755,1.6289712188537597
Washington,49420,"Yakima, WA",250873,11122.733955,8,19,7,3.1888644852176196,0.7192476267405247,7.573553152391847,1.7082131135087462,2.7902564245654173,0.6293416733979591
Washington,NA,non-CBSA,179930,46116.047404,37,57,1,20.563552492636024,0.8023237480840717,31.678986272439285,1.2360122605619481,0.5557716889901628,0.021684425623893826
West Virginia,13220,"Beckley, WV",115767,3281.438992,4,5,8,3.455216080575639,1.2189774089208483,4.319020100719548,1.5237217611510603,6.910432161151278,2.4379548178416965
West Virginia,14140,"Bluefield, WV-VA",58758,1085.106039,2,3,0,3.4037918240920386,1.8431378391766557,5.105687736138058,2.7647067587649836,0,0
West Virginia,16620,"Charleston, WV",178124,2335.215669,6,5,8,3.368439963171723,2.5693558328038093,2.8070333026431022,2.1411298606698415,4.491253284228964,3.425807777071746
West Virginia,17220,"Clarksburg, WV",83951,1524.9299850000002,4,5,0,4.764684160998677,2.623071248743266,5.955855201248347,3.2788390609290823,0,0
West Virginia,25180,"Hagerstown-Martinsburg, MD-WV",137055,1425.066317,10,24,8,7.296340885046149,7.017217290667323,17.51121812411076,16.841321497601573,5.83707270803692,5.613773832533858
West Virginia,26580,"Huntington-Ashland, WV-KY-OH",148395,1623.140081,6,12,8,4.043262913170929,3.6965386230272013,8.086525826341857,7.3930772460544025,5.391017217561239,4.928718164036268
West Virginia,34060,"Morgantown, WV",105612,932.631311,5,5,10,4.734310495019506,5.361175355177412,4.734310495019506,5.361175355177412,9.468620990039012,10.722350710354824
West Virginia,34350,"Mount Gay-Shamrock, WV",32019,1175.258983,2,4,0,6.246291264561667,1.7017525744791522,12.492582529123334,3.4035051489583044,0,0
West Virginia,37620,"Parkersburg-Vienna, WV",83518,949.251416,4,9,6,4.789386719030628,4.213846756063201,10.776120117818914,9.481155201142201,7.184080078545942,6.320770134094802
West Virginia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",57146,542.073026,9,38,0,15.749133797641129,16.602929067346732,66.49634270115143,70.10125606213063,0,0
West Virginia,48540,"Wheeling, WV-OH",41411,274.098954,3,4,4,7.244451957209438,10.944952383875204,9.65926927627925,14.593269845166938,9.65926927627925,14.593269845166938
West Virginia,49020,"Winchester, VA-WV",23175,1658.633563,2,4,0,8.629989212513484,1.2058118469413848,17.25997842502697,2.4116236938827695,0,0
West Virginia,NA,non-CBSA,727216,45459.387224,23,47,8,3.162746694242151,0.5059461071630392,6.463004114320917,1.0338898711592541,1.100085806692922,0.17598125466540493
Wisconsin,11540,"Appleton, WI",237974,2475.664691,11,19,2,4.622353702505316,4.443251155937741,7.9840654861455445,7.674706542074279,0.8404279459100574,0.8078638465341347
Wisconsin,12660,"Baraboo, WI",64442,2153.685971,5,10,0,7.758914993327333,2.321601230321614,15.517829986654666,4.643202460643228,0,0
Wisconsin,13180,"Beaver Dam, WI",87839,2268.044939,2,4,0,2.2768929518778673,0.8818167425209029,4.553785903755735,1.7636334850418058,0,0
Wisconsin,16980,"Chicago-Naperville-Elgin, IL-IN-WI",169561,704.075246,6,11,9,3.538549548540053,8.521816430967094,6.487340838990098,15.623330123439676,5.30782432281008,12.782724646450644
Wisconsin,20740,"Eau Claire, WI",104646,1652.21128,4,5,10,3.8224107944880834,2.420997876252243,4.778013493110105,3.026247345315304,9.55602698622021,6.052494690630608
Wisconsin,22540,"Fond du Lac, WI",103403,1863.667187,2,6,0,1.934179859385124,1.0731529824375237,5.802539578155373,3.219458947312571,0,0
Wisconsin,24580,"Green Bay, WI",264542,1372.93317,9,15,8,3.4021062818002434,6.555308150942263,5.670177136333739,10.925513584903772,3.0240944727113277,5.8269405786153445
Wisconsin,27500,"Janesville-Beloit, WI",163354,1859.985958,5,14,0,3.0608372001909965,2.6881923374176355,8.57034416053479,7.526938544769379,0,0
Wisconsin,29100,"La Crosse-Onalaska, WI-MN",118016,1170.076618,5,7,6,4.236713665943601,4.273224439393079,5.931399132321041,5.98251421515031,5.08405639913232,5.127869327271695
Wisconsin,31540,"Madison, WI",583655,4611.550058,78,135,32,13.36405924732933,16.914052546103797,23.13010254345461,29.274321714410416,5.482690973263314,6.93909848045284
Wisconsin,31820,"Manitowoc, WI",78981,1526.291643,1,1,0,1.266127296438384,0.6551827788524425,1.266127296438384,0.6551827788524425,0,0
Wisconsin,32860,"Menomonie, WI",45368,2201.905281,2,2,1,4.408393581378945,0.9083042841387327,4.408393581378945,0.9083042841387327,2.2041967906894726,0.4541521420693663
Wisconsin,33340,"Milwaukee-Waukesha, WI",1575179,3768.082371,60,137,33,3.809090903319559,15.923218786768928,8.697424229246327,36.35801622978905,2.0949999968257575,8.75777033272291
Wisconsin,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",90687,1871.147432,1,2,0,1.1026938811516536,0.5344314311626087,2.205387762303307,1.0688628623252174,0,0
Wisconsin,36780,"Oshkosh-Neenah, WI",171907,1125.859768,6,7,6,3.4902592680926317,5.329260508756362,4.07196914610807,6.2174705935490895,3.4902592680926317,5.329260508756362
Wisconsin,38420,"Platteville, WI",51439,2970.40218,1,2,0,1.944050234258053,0.3366547488865632,3.888100468516106,0.6733094977731264,0,0
Wisconsin,39540,"Racine, WI",196311,861.403264,2,4,0,1.0187916112698727,2.3217929204410352,2.0375832225397454,4.6435858408820705,0,0
Wisconsin,43100,"Sheboygan, WI",115340,1324.851059,4,6,8,3.468007629616785,3.019207308494894,5.202011444425178,4.528810962742341,6.93601525923357,6.038414616989788
Wisconsin,44620,"Stevens Point, WI",70772,2074.258117,3,8,2,4.2389645622562595,1.4463002340031341,11.303905499350027,3.8568006240083577,2.8259763748375066,0.9642001560020894
Wisconsin,48020,"Watertown-Fort Atkinson, WI",84769,1441.30609,3,5,0,3.5390295980842055,2.0814454478576443,5.898382663473676,3.469075746429407,0,0
Wisconsin,48140,"Wausau-Weston, WI",135692,4001.992795,4,6,8,2.947852489461427,0.999502049328402,4.421778734192141,1.499253073992603,5.895704978922854,1.999004098656804
Wisconsin,48580,"Whitewater, WI",103868,1438.529014,7,10,6,6.739322986867948,4.866081901633442,9.62760426695421,6.9515455737620595,5.776562560172527,4.170927344257236
Wisconsin,49220,"Wisconsin Rapids-Marshfield, WI",72999,2053.901351,1,3,0,1.369881779202455,0.48687830090433587,4.109645337607365,1.4606349027130077,0,0
Wisconsin,NA,non-CBSA,1131690,93501.194595,26,49,11,2.297448948033472,0.27807131355507153,4.3298076328323125,0.5240574755460963,0.9719976318603152,0.11764555573483794
Wyoming,16220,"Casper, WY",79858,13831.928329,2,3,8,2.5044453905682587,0.14459299906917555,3.7566680858523878,0.21688949860376333,10.017781562273035,0.5783719962767022
Wyoming,16940,"Cheyenne, WY",99500,6956.354974,4,3,5,4.020100502512563,0.5750137845107616,3.0150753768844223,0.4312603383830711,5.025125628140704,0.7187672306384519
Wyoming,21740,"Evanston, WY",20226,5391.631765,1,0,8,4.9441313161277565,0.1854726071041315,0,0,39.55305052902205,1.483780856833052
Wyoming,23940,"Gillette, WY",46341,12437.291887,1,0,4,2.1579163160052652,0.08040335541575926,0,0,8.631665264021061,0.321613421663037
Wyoming,27220,"Jackson, WY-ID",23464,10351.784298,22,42,10,93.76065461984317,2.125237482416483,178.99761336515513,4.057271557340559,42.61847937265598,0.9660170374620377
Wyoming,29660,"Laramie, WY",38880,11070.455501,1,0,8,2.5720164609053495,0.09033051981552787,0,0,20.576131687242796,0.7226441585242229
Wyoming,40180,"Riverton, WY",39261,23785.388828,6,11,0,15.282341254680217,0.2522557038435647,28.017625633580398,0.4624687903798686,0,0
Wyoming,40540,"Rock Springs, WY",42343,27005.754251,3,5,8,7.0849963394185576,0.11108743611146919,11.808327232364263,0.18514572685244865,18.893323571782823,0.2962331629639179
Wyoming,43260,"Sheridan, WY",30485,6535.475106,3,3,4,9.840905363293423,0.45903319213102056,9.840905363293423,0.45903319213102056,13.121207151057897,0.6120442561746942
Wyoming,NA,non-CBSA,158401,134092.513272,11,20,20,6.944400603531543,0.08203291691376569,12.626182915511896,0.14915075802502853,12.626182915511896,0.14915075802502853
